"Timestamp";"P_predicted";"Price";"PriceAverage";"PricePercentile";"PriceLuminusBuy";"EstSOC";"EstUsage";"EstPowerBalance";"ChargeBattFromGrid";"ChargeBattFromGrid100"
"12/12/2025 15:00:00";"1009";"108,8";"115,3";"103,71";"0,259006124";"17,27";"660";"349";"False";"0"
"12/12/2025 15:15:00";"794";"115,48";"114,97";"99,8";"0,2662143784";"17,61";"660";"134";"False";"0"
"12/12/2025 15:30:00";"575";"121,67";"114,3";"94,16";"0,2728938836";"17,4";"660";"-85";"False";"0"
"12/12/2025 15:45:00";"408";"130,86";"113,22";"92,33";"0,2828106288";"16,76";"660";"-252";"False";"0"
"12/12/2025 16:00:00";"266";"118,84";"111,65";"97,25";"0,2698400872";"15,93";"600";"-334";"False";"0"
"12/12/2025 16:15:00";"83";"126,84";"110,8";"97,91";"0,2784727272";"14,64";"600";"-517";"False";"0"
"12/12/2025 16:30:00";"4";"132,46";"109,59";"103,59";"0,2845371568";"13,15";"600";"-596";"False";"0"
"12/12/2025 16:45:00";"0";"144,56";"108,22";"94,15";"0,2975940248";"11,65";"600";"-600";"False";"0"
"12/12/2025 17:00:00";"0";"121,79";"106,27";"98,2";"0,2730233732";"9,27";"950";"-950";"False";"0"
"12/12/2025 17:15:00";"0";"129,31";"105,47";"94,24";"0,2811380548";"6,9";"950";"-950";"False";"0"
"12/12/2025 17:30:00";"0";"128,76";"104,24";"87,04";"0,2805445608";"4,52";"950";"-950";"False";"0"
"12/12/2025 17:45:00";"0";"127,57";"102,87";"80,65";"0,2792604556";"4";"950";"-950";"False";"0"
"12/12/2025 18:00:00";"0";"126,83";"101,39";"91,62";"0,27846193640000005";"4";"1200";"-1200";"False";"0"
"12/12/2025 18:15:00";"0";"126,06";"100,17";"88";"0,2776310448";"4";"1200";"-1200";"False";"0"
"12/12/2025 18:30:00";"0";"125,7";"98,8";"88,64";"0,277242576";"4";"1200";"-1200";"False";"0"
"12/12/2025 18:45:00";"0";"121,38";"97,49";"82,19";"0,2725809504";"4";"1200";"-1200";"False";"0"
"12/12/2025 19:00:00";"0";"124,59";"96,24";"96,26";"0,2760447972";"4";"950";"-950";"False";"0"
"12/12/2025 19:15:00";"0";"120";"95,04";"90";"0,27109182000000004";"4";"950";"-950";"False";"0"
"12/12/2025 19:30:00";"0";"113,81";"93,83";"84,91";"0,2644123148";"4";"950";"-950";"False";"0"
"12/12/2025 19:45:00";"0";"97,9";"92,76";"80";"0,247244152";"4";"950";"-950";"False";"0"
"12/12/2025 20:00:00";"0";"118,11";"92,13";"87,87";"0,2690523588";"4";"920";"-920";"False";"0"
"12/12/2025 20:15:00";"0";"114,07";"90,93";"82,27";"0,26469287560000004";"4";"920";"-920";"False";"0"
"12/12/2025 20:30:00";"0";"111,73";"89,77";"83,82";"0,2621678284";"4";"920";"-920";"False";"0"
"12/12/2025 20:45:00";"0";"99,54";"88,74";"81,21";"0,24901384319999997";"4";"920";"-920";"False";"0"
"12/12/2025 21:00:00";"0";"103,71";"88,1";"86,22";"0,2535136068";"4";"850";"-850";"False";"0"
"12/12/2025 21:15:00";"0";"99,8";"87,35";"81,23";"0,249294404";"4";"850";"-850";"False";"0"
"12/12/2025 21:30:00";"0";"94,16";"86,7";"79,81";"0,2432083928";"4";"850";"-850";"False";"0"
"12/12/2025 21:45:00";"0";"92,33";"86,23";"77,48";"0,2412336764";"4";"850";"-850";"False";"0"
"12/12/2025 22:00:00";"0";"97,25";"85,88";"79,8";"0,24654275";"4";"700";"-700";"False";"0"
"12/12/2025 22:15:00";"0";"97,91";"85,31";"77,16";"0,24725494280000002";"4";"700";"-700";"False";"0"
"12/12/2025 22:30:00";"0";"103,59";"84,57";"78,59";"0,25338411720000004";"4";"700";"-700";"False";"0"
"12/12/2025 22:45:00";"0";"94,15";"83,71";"78,98";"0,24319760200000004";"4";"700";"-700";"False";"0"
"12/12/2025 23:00:00";"0";"98,2";"83,19";"79,73";"0,24756787600000002";"4";"600";"-600";"False";"0"
"12/12/2025 23:15:00";"0";"94,24";"82,41";"79,13";"0,24329471919999998";"4";"600";"-600";"False";"0"
"12/12/2025 23:30:00";"0";"87,04";"81,82";"79,15";"0,2355253432";"4";"600";"-600";"False";"0"
"12/12/2025 23:45:00";"0";"80,65";"81,71";"80,98";"0,22863002200000002";"4";"600";"-600";"True";"100"
"13/12/2025 00:00:00";"0";"91,62";"81,89";"79,05";"0,24046752960000004";"4";"550";"-550";"False";"0"
"13/12/2025 00:15:00";"0";"88";"81,68";"74,26";"0,23656126000000002";"4";"550";"-550";"False";"0"
"13/12/2025 00:30:00";"0";"88,64";"81,73";"76,13";"0,23725187120000005";"4";"550";"-550";"False";"0"
"13/12/2025 00:45:00";"0";"82,19";"81,96";"77,41";"0,2302918052";"4";"550";"-550";"False";"0"
"13/12/2025 01:00:00";"0";"96,26";"82,57";"73,37";"0,24547446080000002";"4";"550";"-550";"False";"0"
"13/12/2025 01:15:00";"0";"90";"82,78";"75,13";"0,23871942000000002";"4";"550";"-550";"False";"0"
"13/12/2025 01:30:00";"0";"84,91";"83,14";"83,6";"0,2332269028";"4";"550";"-550";"False";"0"
"13/12/2025 01:45:00";"0";"80";"83,61";"86,54";"0,22792862000000003";"4";"550";"-550";"True";"100"
"13/12/2025 02:00:00";"0";"87,87";"84,13";"85";"0,23642097960000003";"4";"550";"-550";"False";"0"
"13/12/2025 02:15:00";"0";"82,27";"84,54";"89,55";"0,2303781316";"4";"550";"-550";"True";"100"
"13/12/2025 02:30:00";"0";"83,82";"85,01";"96,02";"0,23205070560000002";"4";"550";"-550";"True";"100"
"13/12/2025 02:45:00";"0";"81,21";"85,31";"101,73";"0,22923430679999998";"4";"550";"-550";"True";"100"
"13/12/2025 03:00:00";"0";"86,22";"85,55";"102,95";"0,2346404976";"4";"550";"-550";"True";"100"
"13/12/2025 03:15:00";"0";"81,23";"85,81";"101,35";"0,2292558884";"4";"550";"-550";"True";"100"
"13/12/2025 03:30:00";"0";"79,81";"86,18";"99,99";"0,22772359480000004";"4";"550";"-550";"True";"100"
"13/12/2025 03:45:00";"0";"77,48";"86,51";"96,79";"0,22520933840000001";"4";"550";"-550";"True";"100"
"13/12/2025 04:00:00";"0";"79,8";"86,72";"100,87";"0,22771280400000002";"4";"550";"-550";"True";"100"
"13/12/2025 04:15:00";"0";"77,16";"87,09";"97,37";"0,2248640328";"4";"550";"-550";"True";"100"
"13/12/2025 04:30:00";"0";"78,59";"87,38";"93,43";"0,22640711719999998";"4";"550";"-550";"True";"100"
"13/12/2025 04:45:00";"0";"78,98";"87,62";"88,9";"0,22682795840000003";"4";"550";"-550";"True";"100"
"13/12/2025 05:00:00";"0";"79,73";"87,77";"94,58";"0,22763726839999998";"4";"550";"-550";"True";"100"
"13/12/2025 05:15:00";"0";"79,13";"87,98";"92,9";"0,22698982040000001";"4";"550";"-550";"True";"100"
"13/12/2025 05:30:00";"0";"79,15";"88,14";"90,52";"0,22701140200000003";"4";"550";"-550";"True";"100"
"13/12/2025 05:45:00";"0";"80,98";"88,29";"84,14";"0,2289861184";"4";"550";"-550";"True";"100"
"13/12/2025 06:00:00";"0";"79,05";"88,42";"91,51";"0,22690349400000004";"4";"600";"-600";"True";"100"
"13/12/2025 06:15:00";"0";"74,26";"88,41";"86,39";"0,2217347008";"4";"600";"-600";"True";"100"
"13/12/2025 06:30:00";"0";"76,13";"88,64";"86,43";"0,2237525804";"4";"600";"-600";"True";"100"
"13/12/2025 06:45:00";"0";"77,41";"89,1";"83,69";"0,2251338028";"4";"600";"-600";"True";"100"
"13/12/2025 07:00:00";"0";"73,37";"89,74";"86,51";"0,2207743196";"4";"800";"-800";"True";"100"
"13/12/2025 07:15:00";"0";"75,13";"90,32";"84,37";"0,2226735004";"4";"800";"-800";"True";"100"
"13/12/2025 07:30:00";"0";"83,6";"91,21";"83,97";"0,231813308";"4";"800";"-800";"True";"100"
"13/12/2025 07:45:00";"0";"86,54";"91,93";"84,88";"0,2349858032";"4";"800";"-800";"False";"0"
"13/12/2025 08:00:00";"0";"85";"92,62";"78,98";"0,23332402000000002";"4";"650";"-650";"False";"0"
"13/12/2025 08:15:00";"0";"89,55";"93,18";"81,6";"0,23823383399999998";"4";"650";"-650";"False";"0"
"13/12/2025 08:30:00";"0";"96,02";"93,7";"90,83";"0,2452154816";"4";"650";"-650";"False";"0"
"13/12/2025 08:45:00";"8";"101,73";"94,17";"97,7";"0,25137702840000004";"4";"650";"-642";"False";"0"
"13/12/2025 09:00:00";"104";"102,95";"94,61";"92,11";"0,252693506";"4";"820";"-716";"False";"0"
"13/12/2025 09:15:00";"278";"101,35";"94,83";"103,43";"0,250966978";"4";"820";"-542";"True";"100"
"13/12/2025 09:30:00";"424";"99,99";"95,19";"106,74";"0,2494994292";"4";"820";"-396";"True";"100"
"13/12/2025 09:45:00";"592";"96,79";"95,6";"108,54";"0,24604637320000003";"4";"820";"-228";"True";"100"
"13/12/2025 10:00:00";"809";"100,87";"96,02";"102,88";"0,2504490196";"4";"850";"-41";"True";"100"
"13/12/2025 10:15:00";"1028";"97,37";"96,39";"106,43";"0,2466722396";"4";"850";"178";"False";"0"
"13/12/2025 10:30:00";"1267";"93,43";"96,82";"111,08";"0,2424206644";"4";"850";"417";"False";"0"
"13/12/2025 10:45:00";"1499";"88,9";"97,27";"115,55";"0,237532432";"5,26";"850";"649";"False";"0"
"13/12/2025 11:00:00";"1686";"94,58";"97,69";"110";"0,24366160639999998";"7,17";"920";"766";"False";"0"
"13/12/2025 11:15:00";"1857";"92,9";"98,22";"112,83";"0,24184875200000003";"9,51";"920";"937";"False";"0"
"13/12/2025 11:30:00";"2008";"90,52";"98,55";"113,27";"0,23928054159999998";"12,24";"920";"1088";"False";"0"
"13/12/2025 11:45:00";"2135";"84,14";"98,74";"110,31";"0,23239601120000003";"15,27";"920";"1215";"False";"0"
"13/12/2025 12:00:00";"2237";"91,51";"98,97";"112,65";"0,24034883080000002";"18,61";"900";"1337";"False";"0"
"13/12/2025 12:15:00";"2349";"86,39";"99,13";"111,03";"0,2348239412";"22,24";"900";"1449";"False";"0"
"13/12/2025 12:30:00";"2427";"86,43";"99,29";"107,98";"0,2348671044";"26,06";"900";"1527";"False";"0"
