"Timestamp";"P_predicted";"Price";"PriceAverage";"PricePercentile";"PriceLuminusBuy";"EstSOC";"EstUsage";"EstPowerBalance";"ChargeBattFromGrid";"ChargeBattFromGrid100"
"08/12/2025 20:45:00";"0";"66,63";"66,41";"69,29";"0,21350132039999997";"38";"920";"-920";"True";"100"
"08/12/2025 21:00:00";"0";"82,82";"66,23";"60,49";"0,2309716256";"35,88";"850";"-850";"False";"0"
"08/12/2025 21:15:00";"0";"80,21";"65,37";"60,22";"0,22815522679999997";"33,75";"850";"-850";"False";"0"
"08/12/2025 21:30:00";"0";"76,72";"64,62";"62,23";"0,2243892376";"31,62";"850";"-850";"False";"0"
"08/12/2025 21:45:00";"0";"62,34";"64,36";"61,94";"0,20887206719999998";"29,5";"850";"-850";"False";"0"
"08/12/2025 22:00:00";"0";"85,73";"65,02";"55,25";"0,23411174839999999";"27,75";"700";"-700";"False";"0"
"08/12/2025 22:15:00";"0";"79,91";"64,21";"56,42";"0,22783150280000003";"26";"700";"-700";"False";"0"
"08/12/2025 22:30:00";"0";"71,1";"64,12";"59,2";"0,218324808";"24,25";"700";"-700";"False";"0"
"08/12/2025 22:45:00";"0";"61,96";"64,78";"60,63";"0,20846201679999998";"22,5";"700";"-700";"False";"0"
"08/12/2025 23:00:00";"0";"77,81";"65,66";"55,37";"0,2255654348";"21";"600";"-600";"False";"0"
"08/12/2025 23:15:00";"0";"68,68";"65,81";"56,2";"0,2157134344";"19,5";"600";"-600";"False";"0"
"08/12/2025 23:30:00";"0";"69,43";"66,28";"68,5";"0,21652274440000002";"18";"600";"-600";"False";"0"
"08/12/2025 23:45:00";"0";"60,03";"67,01";"83,42";"0,2063793924";"16,5";"600";"-600";"True";"100"
"09/12/2025 00:00:00";"0";"71,57";"68,31";"59,78";"0,21883197559999998";"15,12";"550";"-550";"False";"0"
"09/12/2025 00:15:00";"0";"66,14";"69,2";"77,07";"0,21297257119999996";"13,75";"550";"-550";"True";"100"
"09/12/2025 00:30:00";"0";"61,58";"70,49";"92,26";"0,20805196639999998";"12,38";"550";"-550";"True";"100"
"09/12/2025 00:45:00";"0";"58,91";"71,93";"90";"0,2051708228";"11";"550";"-550";"True";"100"
"09/12/2025 01:00:00";"0";"64,93";"73,32";"82,77";"0,2116668844";"9,62";"550";"-550";"True";"100"
"09/12/2025 01:15:00";"0";"62,84";"74,94";"83,59";"0,20941160720000002";"8,25";"550";"-550";"True";"100"
"09/12/2025 01:30:00";"0";"64,31";"76,13";"92,92";"0,2109978548";"6,88";"550";"-550";"True";"100"
"09/12/2025 01:45:00";"0";"61,9";"77,12";"101,66";"0,208397272";"5,5";"550";"-550";"True";"100"
"09/12/2025 02:00:00";"0";"62,09";"77,84";"100";"0,20860229719999998";"4,12";"550";"-550";"True";"100"
"09/12/2025 02:15:00";"0";"60,56";"78,86";"107,49";"0,2069513048";"4";"550";"-550";"True";"100"
"09/12/2025 02:30:00";"0";"62,02";"79,76";"107,42";"0,20852676160000003";"4";"550";"-550";"True";"100"
"09/12/2025 02:45:00";"0";"69,29";"80,52";"103,6";"0,21637167320000003";"4";"550";"-550";"True";"100"
"09/12/2025 03:00:00";"0";"60,49";"80,84";"116,54";"0,2068757692";"4";"550";"-550";"True";"100"
"09/12/2025 03:15:00";"0";"60,22";"81,63";"101,05";"0,20658441760000001";"4";"550";"-550";"True";"100"
"09/12/2025 03:30:00";"0";"62,23";"82,35";"96,02";"0,20875336840000003";"4";"550";"-550";"True";"100"
"09/12/2025 03:45:00";"0";"61,94";"82,94";"84,96";"0,20844043519999997";"4";"550";"-550";"True";"100"
"09/12/2025 04:00:00";"0";"55,25";"83,47";"94,74";"0,20122139";"4";"550";"-550";"True";"100"
"09/12/2025 04:15:00";"0";"56,42";"84,23";"89,32";"0,2024839136";"4";"550";"-550";"True";"100"
"09/12/2025 04:30:00";"0";"59,2";"84,86";"86,14";"0,205483756";"4";"550";"-550";"True";"100"
"09/12/2025 04:45:00";"0";"60,63";"85,47";"79,73";"0,20702684039999997";"4";"550";"-550";"True";"100"
"09/12/2025 05:00:00";"0";"55,37";"86,07";"85,79";"0,20135087959999998";"4";"550";"-550";"True";"100"
"09/12/2025 05:15:00";"0";"56,2";"86,84";"83,08";"0,202246516";"4";"550";"-550";"True";"100"
"09/12/2025 05:30:00";"0";"68,5";"87,59";"81,28";"0,21551920000000002";"4";"550";"-550";"True";"100"
